Buy Date,Buy Price,Sell Date,Sell Price,Long Profit
2023-05-11,282.4599914550781,2023-05-25,379.79998779296875,97.33999633789062
2023-05-25,366.3500061035156,2023-06-08,385.1000061035156,18.75
2023-05-31,378.2200012207031,2023-06-14,429.9700012207031,51.75
2023-06-02,390.5799865722656,2023-06-16,426.9200134277344,36.34002685546875
2023-06-07,373.55999755859375,2023-06-21,430.45001220703125,56.8900146484375
2023-06-21,420.79998779296875,2023-07-05,423.1700134277344,2.370025634765625
2023-06-26,401.0,2023-07-10,421.79998779296875,20.79998779296875
2023-06-29,406.0,2023-07-13,459.7699890136719,53.769989013671875
2023-07-10,416.489990234375,2023-07-24,446.1199951171875,29.6300048828125
2023-07-14,450.6000061035156,2023-07-28,467.5,16.899993896484375
2023-07-17,452.6199951171875,2023-07-31,467.2900085449219,14.670013427734375
2023-07-20,450.6199951171875,2023-08-03,445.1499938964844,-5.470001220703125
2023-07-21,441.0,2023-08-04,446.79998779296875,5.79998779296875
2023-07-26,446.29998779296875,2023-08-09,425.5400085449219,-20.759979248046875
2023-08-02,433.8699951171875,2023-08-16,434.8599853515625,0.989990234375
2023-08-09,421.3399963378906,2023-08-23,471.1600036621094,49.82000732421875
2023-08-11,406.3900146484375,2023-08-25,460.17999267578125,53.78997802734375
2023-08-16,434.05999755859375,2023-08-30,492.6400146484375,58.58001708984375
2023-08-17,430.010009765625,2023-08-31,493.54998779296875,63.53997802734375
2023-08-18,416.6000061035156,2023-09-01,485.0899963378906,68.489990234375
2023-08-22,453.3299865722656,2023-09-05,485.4800109863281,32.1500244140625
2023-08-24,471.5899963378906,2023-09-07,462.4100036621094,-9.17999267578125
2023-08-25,450.239990234375,2023-09-08,455.7200012207031,5.480010986328125
2023-08-28,448.8800048828125,2023-09-11,451.7799987792969,2.899993896484375
2023-09-01,481.4200134277344,2023-09-15,439.0,-42.420013427734375
2023-09-06,465.79998779296875,2023-09-20,422.3900146484375,-43.40997314453125
2023-09-11,443.1199951171875,2023-09-25,422.2200012207031,-20.899993896484375
2023-09-15,438.0799865722656,2023-09-29,434.989990234375,-3.089996337890625
2023-09-20,422.2300109863281,2023-10-04,440.4100036621094,18.17999267578125
2023-10-03,432.4599914550781,2023-10-17,439.3800048828125,6.920013427734375
2023-10-13,452.79998779296875,2023-10-27,405.0,-47.79998779296875
2023-10-17,424.79998779296875,2023-10-31,407.79998779296875,-17.0
2023-10-25,415.54998779296875,2023-11-08,465.739990234375,50.19000244140625
2023-10-26,398.79998779296875,2023-11-09,469.5,70.70001220703125
2023-10-27,400.1499938964844,2023-11-10,483.3500061035156,83.20001220703125
2023-10-31,392.29998779296875,2023-11-14,496.55999755859375,104.260009765625
2023-11-15,482.0,2023-11-29,481.3999938964844,-0.600006103515625
2023-11-22,476.8999938964844,2023-12-06,455.0299987792969,-21.8699951171875
2023-11-30,464.2200012207031,2023-12-14,483.5,19.279998779296875
2023-12-04,450.1000061035156,2023-12-18,500.7699890136719,50.66998291015625
2023-12-06,454.1199951171875,2023-12-20,481.1099853515625,26.989990234375
2023-12-20,480.9800109863281,2024-01-03,475.69000244140625,-5.290008544921875
2024-01-02,475.95001220703125,2024-01-16,563.8200073242188,87.8699951171875
2024-01-11,535.5999755859375,2024-01-25,616.1699829101562,80.57000732421875
2024-01-17,547.4000244140625,2024-01-31,615.27001953125,67.8699951171875
2024-01-25,608.5,2024-02-08,696.4099731445312,87.90997314453125
2024-02-06,663.0,2024-02-20,694.52001953125,31.52001953125
2024-02-20,677.3400268554688,2024-03-05,859.6400146484375,182.29998779296875
2024-02-21,662.47998046875,2024-03-06,887.0,224.52001953125
2024-02-23,775.7000122070312,2024-03-08,875.280029296875,99.58001708984375
2024-02-27,771.6199951171875,2024-03-12,919.1300048828125,147.510009765625
2024-03-08,865.0599975585938,2024-03-22,942.8900146484375,77.83001708984375
2024-03-11,841.6599731445312,2024-03-25,950.02001953125,108.36004638671875
2024-03-13,884.3499755859375,2024-03-27,902.5,18.1500244140625
2024-03-14,866.0,2024-03-28,903.5599975585938,37.55999755859375
2024-03-18,870.8499755859375,2024-04-01,903.6300048828125,32.780029296875
2024-03-26,925.02001953125,2024-04-09,853.5399780273438,-71.48004150390625
2024-03-27,891.22998046875,2024-04-10,870.3900146484375,-20.8399658203125
2024-04-04,858.7999877929688,2024-04-18,846.7100219726562,-12.0899658203125
2024-04-08,867.3200073242188,2024-04-22,795.1799926757812,-72.1400146484375
2024-04-09,830.219970703125,2024-04-23,824.22998046875,-5.989990234375
2024-04-12,875.2999877929688,2024-04-26,877.3499755859375,2.04998779296875
2024-04-15,859.2899780273438,2024-04-29,877.5700073242188,18.280029296875
2024-04-17,839.5,2024-05-01,830.4099731445312,-9.09002685546875
