Buy Date,Buy Price,Sell Date,Sell Price,Long Profit
2023-09-06,181.47000122070312,2023-09-20,175.49000549316406,-5.9799957275390625
2023-09-11,177.33999633789062,2023-09-25,176.0800018310547,-1.2599945068359375
2023-09-12,174.82000732421875,2023-09-26,171.9600067138672,-2.8600006103515625
2023-09-13,173.97999572753906,2023-09-27,170.42999267578125,-3.5500030517578125
2023-09-15,173.82000732421875,2023-09-29,171.2100067138672,-2.6100006103515625
2023-09-20,175.39999389648438,2023-10-04,173.66000366210938,-1.739990234375
2023-09-26,171.66000366210938,2023-10-10,178.38999938964844,6.7299957275390625
2023-09-27,169.0500030517578,2023-10-11,179.8000030517578,10.75
2023-09-28,167.6199951171875,2023-10-12,180.7100067138672,13.090011596679688
2023-10-13,178.13999938964844,2023-10-27,168.22000122070312,-9.919998168945312
2023-10-17,174.8000030517578,2023-10-31,170.77000427246094,-4.029998779296875
2023-10-20,172.63999938964844,2023-11-03,176.64999389648438,4.0099945068359375
2023-10-26,165.6699981689453,2023-11-09,182.41000366210938,16.740005493164062
2023-11-29,188.97000122070312,2023-12-13,197.9600067138672,8.990005493164062
2023-12-04,187.4499969482422,2023-12-18,195.88999938964844,8.44000244140625
2023-12-06,192.11000061035156,2023-12-20,194.8300018310547,2.720001220703125
2023-12-20,194.8300018310547,2024-01-03,184.25,-10.580001831054688
2023-12-21,193.5,2024-01-04,181.91000366210938,-11.589996337890625
2023-12-22,192.97000122070312,2024-01-05,181.17999267578125,-11.790008544921875
2023-12-29,191.72999572753906,2024-01-12,185.9199981689453,-5.80999755859375
2024-01-02,183.88999938964844,2024-01-16,183.6300048828125,-0.2599945068359375
2024-01-05,180.1699981689453,2024-01-19,191.55999755859375,11.389999389648438
2024-01-11,183.6199951171875,2024-01-25,194.1699981689453,10.550003051757812
2024-01-25,193.11000061035156,2024-02-08,188.32000732421875,-4.7899932861328125
2024-01-26,191.94000244140625,2024-02-09,188.85000610351562,-3.089996337890625
2024-01-29,189.5800018310547,2024-02-12,187.14999389648438,-2.4300079345703125
2024-01-30,187.47000122070312,2024-02-13,185.0399932861328,-2.4300079345703125
2024-01-31,184.35000610351562,2024-02-14,184.14999389648438,-0.20001220703125
2024-02-07,188.61000061035156,2024-02-21,182.32000732421875,-6.2899932861328125
2024-02-08,187.35000610351562,2024-02-22,184.3699951171875,-2.980010986328125
2024-02-13,183.50999450683594,2024-02-27,182.6300048828125,-0.8799896240234375
2024-02-14,182.44000244140625,2024-02-28,181.4199981689453,-1.0200042724609375
2024-02-15,181.35000610351562,2024-02-29,180.75,-0.600006103515625
2024-02-23,182.22999572753906,2024-03-08,170.72999572753906,-11.5
